time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
49.0,33.656067,31.541716,11.741,-0.77129155,[-5.0726797  -5.13540809 -5.12601717 -4.40677822],-4.935220792709718,[70.84256468 70.91955874 70.84184857 72.99444475],71.39960418378504,3324.6382
49.4,33.65328,31.541716,11.733,-0.36692908,[-5.02502882 -5.09334024 -5.06051954 -4.38475448],-4.890910770987914,[70.47878349 70.46738234 70.41840371 72.61639724],70.99524169235455,3479.6702999999998
49.8,33.649445,31.541716,11.722,-0.5853729,[-5.2269073  -5.18191931 -5.20696444 -4.47040655],-5.021549399879259,[70.82234725 70.61993092 70.56919355 72.84327038],71.21368552525685,3478.7392
50.2,33.648746,31.541716,11.72,-1.4453107,[-5.92224133 -5.97352982 -5.95314744 -5.1373557 ],-5.746568573303035,[71.66528594 71.50221744 71.46729663 73.65969343],72.07362336029966,3890.27255
50.6,33.65258,31.541716,11.731,-1.8202726,[-6.52222841 -6.93025502 -6.90047927 -6.03911535],-6.598019511602434,[72.11319354 71.89701286 71.82292931 73.96120514],72.44858521136644,3559.40005
51.0,33.656067,31.541716,11.741,-1.4392365,[-5.40012216 -5.59931634 -5.60073703 -4.78237752],-5.345638263189305,[71.56765667 71.50328036 71.47552748 73.72373218],72.06754917167864,3386.27835
51.4,33.656765,31.541716,11.743,-0.42005828,[-4.88803058 -4.95731907 -5.02492246 -4.23106675],-4.775334715687249,[70.59103805 70.50756048 70.41420961 72.68067537],71.04837087804364,3812.49769
51.8,33.65572,31.541716,11.74,-0.2777808,[-5.08847791 -5.0312488  -5.07519688 -4.24518279],-4.860026596298214,[70.59511145 70.23011474 70.24741118 72.55173624],70.90609340222639,3532.23311
52.2,33.65886,31.541716,11.749,-0.97600925,[-5.48665987 -5.42709502 -5.4601066  -4.66755656],-5.2603545117677175,[71.34223691 71.03049102 70.91960253 73.12495691],71.6043218412991,3185.84033
52.6,33.661304,31.541716,11.756,-1.6741248,[-7.0475578  -6.89365018 -6.89058346 -5.91967462],-6.6878665174324885,[71.89768338 71.68702816 71.61674636 74.00829181],72.30243742606618,3601.226265
53.0,33.656765,31.541716,11.743,-1.5437862,[-5.72563377 -5.83481191 -5.84317808 -5.10872347],-5.6280868093326095,[71.6517137  71.61209121 71.61940264 73.80518754],72.17209877586342,3665.39243
53.4,33.65572,31.541716,11.74,-0.7227975,[-4.99585377 -5.0427973  -5.03920675 -4.29085037],-4.8421770462889615,[70.84732275 70.82624516 70.74589015 72.98498239],71.35111011425333,3581.25164
53.8,33.65502,31.541716,11.738,-0.13892283,[-4.91487413 -4.93527763 -4.94559134 -4.18627764],-4.745505187716377,[70.45992227 70.16539777 70.13141392 72.31220774],70.76723542428797,3538.61684
54.2,33.657814,31.541716,11.746,-0.77605224,[-5.4727412  -5.30568031 -5.35284104 -4.54906261],-5.170081288722983,[71.09410654 70.79629799 70.65872544 73.06832933],71.40436482527375,3799.712906
54.6,33.657116,31.541716,11.744,-1.7276164,[-6.25684693 -6.35219431 -6.25088298 -5.54329518],-6.100804852394697,[71.91471169 71.80055541 71.79155399 73.91689491],72.35592899978948,3457.99797
55.0,33.654675,31.541716,11.737,-1.8732315,[-6.21706835 -6.46717847 -6.51477552 -5.70709757],-6.226529974785401,[72.06132637 71.93516602 71.92774081 74.08194332],72.50154413039297,3672.127763
55.4,33.651882,31.541716,11.729,-1.1259569,[-5.13470666 -5.27801394 -5.37636623 -4.58493823],-5.093506266478698,[71.24663695 71.27618494 71.17567761 73.31857829],71.75426944676778,3741.588783
55.8,33.647007,31.541716,11.715,-0.25007948,[-4.89320327 -4.97677795 -4.99171584 -4.27040523],-4.783025571891196,[70.53752511 70.31466208 70.2160871  72.44529405],70.87839208432999,3049.3339
56.2,33.64457,31.541716,11.708,-0.4447286,[-5.09658185 -5.10020051 -5.12119131 -4.38011793],-4.924522901492479,[70.71452267 70.44837672 70.41194595 72.71731958],71.0730412299912,3420.8442999999997
